background,x,y,Soil-Type,Lithology,PC1,PC2,PC3,PC4,PC5,PC6
background,-121.6434547305,46.9185050488,2,3,0.916892349720001,-1.62269520759583,-1.49301409721375,0.75667542219162,0.212930798530579,-0.896492898464203
background,-121.6258644685,46.9185620713,2,6,0.952535510063171,-1.95659649372101,-1.58173334598541,-0.498323917388916,1.43618011474609,-0.586015343666077
background,-121.7136472222,46.9036194444,6,9,4.37121486663818,-0.339703291654587,-0.946191847324371,1.22128117084503,1.91127812862396,0.356349766254425
background,-121.7438593776,46.7736067242,2,2,0.942320168018341,0.213777035474777,3.04942417144775,1.42805159091949,-0.794144332408905,-0.80561226606369
background,-121.7227102078,46.7989158361,6,9,3.89252376556396,0.201593235135078,2.52326941490173,-2.62366414070129,0.361096173524857,-0.0120810689404607
background,-121.7273379958,46.7966978581,6,2,3.14227223396301,0.247150450944901,3.27622413635254,1.52890908718109,-0.474378198385239,-0.548211514949799
background,-121.7329156839,46.7905786981,2,2,2.31328129768372,0.155727922916412,2.68871879577637,-2.21709299087524,-0.388988465070724,0.496717751026154
background,-121.7348450235,46.7871429089,2,2,2.10333275794983,0.226328179240227,3.2676887512207,1.91927230358124,-0.666821479797363,0.310858011245728
background,-121.734740788,46.7858937069,2,2,2.14667868614197,0.210015803575516,2.79538059234619,-1.81114101409912,-0.808102071285248,-1.00315630435944
background,-121.8098,46.7600283333,1,6,-3.89532899856567,-0.410475462675095,1.121502161026,-1.69798934459686,-0.624996364116669,-1.02683961391449
background,-121.8058614733,46.7486929739,1,2,-4.43711948394775,-0.507644832134247,0.777851104736328,-0.888514161109924,-0.128534317016602,1.07221257686615
background,-121.7364163947,46.7865061606,2,2,2.12490367889404,0.203249022364616,2.72501039505005,-1.97587358951569,-0.739399909973145,0.15517558157444
background,-121.7347308278,46.7871646193,2,2,2.12389945983887,0.229000136256218,3.24477052688599,1.79722416400909,-0.707959234714508,-0.214862063527107
background,-121.6671947399,46.9180348006,2,9,1.37140643596649,-1.34354686737061,-1.76376354694366,-0.753491640090942,-0.445978105068207,-1.23599970340729
background,-121.6436351621,46.9162466744,2,9,0.800076067447662,-1.66581416130066,-1.41607809066772,0.485986143350601,-0.810707926750183,1.60228216648102
background,-121.6633694444,46.9156611111,2,9,1.00929200649261,-1.35508728027344,-1.35561120510101,1.57554221153259,-0.642050325870514,1.13668727874756
background,-121.6440111111,46.9147638889,2,9,0.591788053512573,-1.70089375972748,-1.75713050365448,-1.57865941524506,-0.689224481582642,1.13818001747131
background,-121.6395111111,46.9732305556,2,6,-2.78582787513733,-2.21894025802612,-1.46875107288361,-0.435402780771255,0.440243124961853,1.63533794879913
background,-121.6393444444,46.9736138889,2,6,-2.81475067138672,-2.19457745552063,-1.58659744262695,-1.20528483390808,0.258598953485489,1.32142901420593
background,-121.6241305556,46.9882472222,2,6,-3.31482124328613,-2.67301559448242,-1.48982036113739,-1.57430851459503,-0.906907260417938,-0.0365607067942619
background,-121.6242444444,46.9881138889,2,6,-3.30220460891724,-2.66521239280701,-1.39086508750916,-0.881284177303314,-0.893370628356934,0.430579483509064
background,-121.6345888889,46.9798277778,2,6,-3.1379189491272,-2.40047025680542,-1.32171225547791,-0.191238775849342,-1.36995923519135,-1.62116312980652
background,-121.7354662242,46.7833088079,2,2,1.70668411254883,0.222553670406342,3.13513541221619,0.461117297410965,-1.13941049575806,-0.0864654332399368
background,-121.7371506514,46.7833381945,2,2,1.73008477687836,0.156884416937828,3.03845715522766,-0.0596319921314716,-0.859859764575958,1.74800205230713
background,-121.6679737594,46.9176120456,2,9,1.36989462375641,-1.34341871738434,-1.47843110561371,1.12917840480804,-0.668626010417938,-1.21561849117279
background,-121.6659996536,46.9183888423,2,9,1.31878912448883,-1.3706316947937,-1.53792715072632,0.510280251502991,-0.640722930431366,0.496844619512558
background,-121.7821194444,46.7853888889,6,3,-0.620157122612,0.0725310891866684,2.88376593589783,0.615156710147858,0.14450216293335,-0.714391529560089
background,-121.728845,46.79525,6,3,2.61698937416077,0.234469190239906,2.62985301017761,-2.15020942687988,-0.24251489341259,-1.07209837436676
background,-121.7462216667,46.77425,2,9,0.115977399051189,0.220806077122688,2.83352208137512,-0.329394310712814,-0.670263946056366,1.36291706562042
background,-121.574728,46.895866,4,2,-3.50548052787781,-3.56522917747498,-0.976731896400452,-0.568985641002655,-1.26133382320404,-1.59672462940216
background,-121.8664033333,46.9346883333,6,4,-0.561388671398163,3.34932732582092,-1.14901697635651,-1.20062434673309,-1.11749720573425,-1.13109421730042
background,-121.7197416667,46.79628,6,9,3.55346298217773,0.222806707024574,2.56592202186584,-2.6430459022522,0.416194200515747,-0.393902063369751
background,-121.7160866667,46.7951966667,6,9,3.2459397315979,0.309956252574921,3.35334634780884,1.41293382644653,-1.23719263076782,-0.776296854019165
background,-121.8068916667,46.7640216667,6,1,-2.67611718177795,-0.241051569581032,1.58688879013062,0.218871906399727,0.587767124176025,-1.82039546966553
background,-121.7192616667,46.795905,6,9,3.45984721183777,0.258805334568024,2.5743842124939,-2.3210666179657,0.944985330104828,-1.03120422363281
background,-121.7222283333,46.7981116667,6,9,3.77666735649109,0.164481088519096,2.57046437263489,-2.59499382972717,0.192186877131462,-0.0530583448708057
background,-121.641005,46.902625,4,3,-1.36170029640198,-1.7670259475708,-1.08465719223022,0.729801833629608,-1.1428462266922,-1.21378695964813
background,-121.7346805556,46.7998388889,6,2,3.5865626335144,0.0370824337005615,2.92357182502747,0.794056117534637,-0.651339709758759,-1.39559459686279
background,-121.6373583333,46.91867,2,3,0.96399712562561,-1.80409824848175,-1.55155527591705,-0.0556401237845421,0.0410586930811405,1.65935754776001
background,-121.6366566718,46.9189312278,2,3,0.974649608135223,-1.80816435813904,-1.38058769702911,1.156214594841,0.393428832292557,1.13742470741272
background,-121.7322257906,46.8033337955,6,2,4.19581747055054,0.0590094402432442,2.21000027656555,-2.67258596420288,1.00434291362762,0.275277435779572
background,-121.7372613028,46.7898348612,2,2,2.41381359100342,0.135539561510086,3.11947584152222,1.63611400127411,-0.819576561450958,0.786124467849731
background,-121.7228616667,46.7679166667,6,9,0.585541784763336,0.0664923787117004,2.84292554855347,1.75445699691772,0.10351000726223,-0.65763396024704
background,-121.7470550537,46.7751464844,2,9,0.562374174594879,0.227958783507347,2.89052414894104,-0.815044760704041,-0.480429887771606,1.04323935508728
background,-121.7323216667,46.7923383333,2,2,2.57028722763062,0.169199466705322,3.06224942207336,-0.0651656538248062,-0.539025247097015,-1.63960671424866
background,-121.8704083333,46.9512866667,2,4,-0.719012975692749,3.75531506538391,-0.900528013706207,1.17322015762329,-0.810737609863281,1.67452239990234
