species,X,Y,Soil-Type,Lithology,PC1,PC2,PC3,PC4,PC5,PC6
Pedicularis.rainierensis_PA10_RUN1,-121.82097,46.9216466667,6,9,2.14906978607178,3.378981590271,-0.983006238937378,2.20808267593384,-0.149332016706467,1.10090708732605
Pedicularis.rainierensis_PA10_RUN1,-121.8359305556,46.92215,6,9,1.0723842382431,3.67086672782898,-1.20784759521484,0.172149479389191,-0.456541746854782,1.76859951019287
Pedicularis.rainierensis_PA10_RUN1,-121.83417549,46.9223976,6,9,1.24101579189301,3.73286366462708,-0.948380827903748,1.92052042484283,-1.23844063282013,-0.471835672855377
Pedicularis.rainierensis_PA10_RUN1,-121.83773364,46.92076699,6,9,0.987441599369049,3.61904907226562,-0.92934250831604,1.91786122322083,-0.925981938838959,-0.253293097019196
Pedicularis.rainierensis_PA10_RUN1,-121.83960888,46.91898767,6,9,0.568300366401672,3.67953562736511,-1.05053579807281,1.11620831489563,-0.456273972988129,-0.801815211772919
Pedicularis.rainierensis_PA10_RUN1,-121.84012,46.9189716667,6,9,0.442226439714432,3.59801316261292,-0.867870032787323,2.37139081954956,-0.68428236246109,0.35495325922966
Pedicularis.rainierensis_PA10_RUN1,-121.59852,46.9408633333,2,3,-0.137491881847382,-1.83219003677368,-1.71814239025116,-0.517635762691498,-1.05291759967804,1.54527139663696
Pedicularis.rainierensis_PA10_RUN1,-121.5915366667,46.9513633333,2,6,-0.0861580073833466,-1.6959536075592,-1.55102562904358,2.54816555976868,1.31123387813568,0.524035274982452
Pedicularis.rainierensis_PA10_RUN1,-121.5921033333,46.93237,2,6,-0.577222645282745,-2.00715160369873,-1.75115251541138,-0.646828711032867,-0.618439495563507,-1.6288560628891
Pedicularis.rainierensis_PA10_RUN1,-121.58448,46.9194533333,2,3,-0.472937077283859,-2.05600118637085,-1.65935850143433,-0.915094077587128,0.200735330581665,-1.64793574810028
Pedicularis.rainierensis_PA10_RUN1,-121.8828075254,46.9565057964,6,3,0.36624950170517,3.81425547599792,-1.19594168663025,0.630793929100037,1.1340240240097,-0.532618165016174
Pedicularis.rainierensis_PA10_RUN1,-121.6565360616,46.9114973258,2,9,0.353014886379242,-1.4690750837326,-1.47591125965118,0.868446230888367,-0.544039845466614,0.707732558250427
