species,X,Y,Soil-Type,Lithology,PC1,PC2,PC3,PC4,PC5,PC6
Pedicularis.rainierensis_PA7_RUN1,-121.5843102321,46.9193935868,2,3,-0.435592979192734,-2.059237241745,-1.73554253578186,-1.29148995876312,0.425131410360336,-1.53247702121735
Pedicularis.rainierensis_PA7_RUN1,-121.82097,46.9216466667,6,9,2.14906978607178,3.378981590271,-0.983006238937378,2.20808267593384,-0.149332016706467,1.10090708732605
Pedicularis.rainierensis_PA7_RUN1,-121.8314527778,46.9225166667,6,9,1.3149288892746,3.65409803390503,-0.949570417404175,1.97252643108368,-1.55765914916992,-0.496318578720093
Pedicularis.rainierensis_PA7_RUN1,-121.8359305556,46.92215,6,9,1.0723842382431,3.67086672782898,-1.20784759521484,0.172149479389191,-0.456541746854782,1.76859951019287
Pedicularis.rainierensis_PA7_RUN1,-121.83773364,46.92076699,6,9,0.987441599369049,3.61904907226562,-0.92934250831604,1.91786122322083,-0.925981938838959,-0.253293097019196
Pedicularis.rainierensis_PA7_RUN1,-121.83960888,46.91898767,6,9,0.568300366401672,3.67953562736511,-1.05053579807281,1.11620831489563,-0.456273972988129,-0.801815211772919
Pedicularis.rainierensis_PA7_RUN1,-121.84012,46.9189716667,6,9,0.442226439714432,3.59801316261292,-0.867870032787323,2.37139081954956,-0.68428236246109,0.35495325922966
Pedicularis.rainierensis_PA7_RUN1,-121.5915366667,46.9513633333,2,6,-0.0861580073833466,-1.6959536075592,-1.55102562904358,2.54816555976868,1.31123387813568,0.524035274982452
Pedicularis.rainierensis_PA7_RUN1,-121.58448,46.9194533333,2,3,-0.472937077283859,-2.05600118637085,-1.65935850143433,-0.915094077587128,0.200735330581665,-1.64793574810028
Pedicularis.rainierensis_PA7_RUN1,-121.8842993304,46.9561335939,6,4,0.541789889335632,3.82972574234009,-1.04889500141144,1.36221289634705,1.54616606235504,1.0206755399704
Pedicularis.rainierensis_PA7_RUN1,-121.8672415451,46.9375821267,6,4,-0.679097592830658,3.40025901794434,-1.06819188594818,-0.247200027108192,-0.737721025943756,0.988998293876648
Pedicularis.rainierensis_PA7_RUN1,-121.8828075254,46.9565057964,6,3,0.36624950170517,3.81425547599792,-1.19594168663025,0.630793929100037,1.1340240240097,-0.532618165016174
Pedicularis.rainierensis_PA7_RUN1,-121.8353853935,46.785160387,6,4,0.128247767686844,0.177539393305779,1.7352933883667,-2.12612438201904,-1.00741541385651,0.959078252315521
Pedicularis.rainierensis_PA7_RUN1,-121.8152383333,46.9255416667,6,9,1.7339950799942,3.23837018013,-1.23052227497101,-0.272155702114105,-0.146509259939194,0.738974869251251
Pedicularis.rainierensis_PA7_RUN1,-121.6838383333,46.9170416667,6,1,0.979538083076477,-1.10460758209229,-1.65152215957642,-0.845734298229218,0.130947455763817,1.53420495986938
Pedicularis.rainierensis_PA7_RUN1,-121.773704996,46.801964343,6,9,2.56262922286987,-0.251417815685272,2.91649913787842,2.06748747825623,-0.593337297439575,0.415439397096634
Pedicularis.rainierensis_PA7_RUN1,-121.6706472222,46.9679333333,6,9,-0.221093639731407,-1.1768741607666,-1.61812520027161,1.60438883304596,-0.853594183921814,1.49971151351929
Pedicularis.rainierensis_PA7_RUN1,-121.83963833,46.919125,6,9,0.555529057979584,3.66377758979797,-0.939666867256165,1.848872423172,-0.709004700183868,-0.238658517599106
Pedicularis.rainierensis_PA7_RUN1,-121.68783392,46.91764799,6,1,0.741158366203308,-0.998202383518219,-1.17692494392395,1.65389955043793,-1.21834635734558,-0.536104619503021
Pedicularis.rainierensis_PA7_RUN1,-121.6886614357,46.917875167,6,1,0.696313738822937,-1.03711807727814,-1.5753082036972,-1.18514406681061,-0.857983708381653,1.06379270553589
