background,x,y,Soil-Type,Lithology,PC1,PC2,PC3,PC4,PC5,PC6
background,-121.6429008543,46.9027775652,4,3,-1.3629070520401,-1.78552627563477,-1.11006855964661,0.285780787467957,-1.10457348823547,1.74553966522217
background,-121.644266434,46.9010040487,4,8,-0.793791353702545,-1.78344190120697,-0.968184649944305,-0.927763283252716,-1.15017580986023,0.731375455856323
background,-121.6434547305,46.9185050488,2,3,0.916892349720001,-1.62269520759583,-1.49301409721375,0.75667542219162,0.212930798530579,-0.896492898464203
background,-121.7137916667,46.9036777778,6,9,4.37318992614746,-0.352996438741684,-1.0717910528183,0.246491104364395,1.93927383422852,1.2162834405899
background,-121.7136472222,46.9036194444,6,9,4.37121486663818,-0.339703291654587,-0.946191847324371,1.22128117084503,1.91127812862396,0.356349766254425
background,-121.7438593776,46.7736067242,2,2,0.942320168018341,0.213777035474777,3.04942417144775,1.42805159091949,-0.794144332408905,-0.80561226606369
background,-121.7227102078,46.7989158361,6,9,3.89252376556396,0.201593235135078,2.52326941490173,-2.62366414070129,0.361096173524857,-0.0120810689404607
background,-121.7329156839,46.7905786981,2,2,2.31328129768372,0.155727922916412,2.68871879577637,-2.21709299087524,-0.388988465070724,0.496717751026154
background,-121.7352602644,46.7870015018,2,2,2.06248831748962,0.19347120821476,3.06078910827637,0.303342640399933,-0.647033274173737,1.59611546993256
background,-121.7358178243,46.7867427387,2,2,2.07365751266479,0.197812616825104,2.82582592964172,-1.40338945388794,-0.668320953845978,1.5719393491745
background,-121.8098,46.7600283333,1,6,-3.89532899856567,-0.410475462675095,1.121502161026,-1.69798934459686,-0.624996364116669,-1.02683961391449
background,-121.6496133655,46.9187979949,2,3,1.01986527442932,-1.51052188873291,-1.62389838695526,0.851862192153931,1.28810012340546,0.0414980053901672
background,-121.6436351621,46.9162466744,2,9,0.800076067447662,-1.66581416130066,-1.41607809066772,0.485986143350601,-0.810707926750183,1.60228216648102
background,-121.6633694444,46.9156611111,2,9,1.00929200649261,-1.35508728027344,-1.35561120510101,1.57554221153259,-0.642050325870514,1.13668727874756
background,-121.6242444444,46.9881138889,2,6,-3.30220460891724,-2.66521239280701,-1.39086508750916,-0.881284177303314,-0.893370628356934,0.430579483509064
background,-121.6679737594,46.9176120456,2,9,1.36989462375641,-1.34341871738434,-1.47843110561371,1.12917840480804,-0.668626010417938,-1.21561849117279
background,-121.6659996536,46.9183888423,2,9,1.31878912448883,-1.3706316947937,-1.53792715072632,0.510280251502991,-0.640722930431366,0.496844619512558
background,-121.83642,46.9811533333,3,6,-3.77280068397522,2.81083393096924,-0.484775364398956,-0.839788794517517,-0.756326854228973,-0.259020805358887
background,-121.574728,46.895866,4,2,-3.50548052787781,-3.56522917747498,-0.976731896400452,-0.568985641002655,-1.26133382320404,-1.59672462940216
background,-121.7828751169,46.7914496223,6,9,0.2371556609869,-0.0415839366614819,3.00509452819824,0.304962188005447,-1.11503040790558,0.402708560228348
background,-121.7295916667,46.7681616667,2,2,0.471707940101624,0.0914418399333954,2.38335251808167,-1.86052262783051,-0.882914066314697,-0.440359711647034
background,-121.7160866667,46.7951966667,6,9,3.2459397315979,0.309956252574921,3.35334634780884,1.41293382644653,-1.23719263076782,-0.776296854019165
background,-121.7192616667,46.795905,6,9,3.45984721183777,0.258805334568024,2.5743842124939,-2.3210666179657,0.944985330104828,-1.03120422363281
background,-121.7222283333,46.7981116667,6,9,3.77666735649109,0.164481088519096,2.57046437263489,-2.59499382972717,0.192186877131462,-0.0530583448708057
background,-121.6373583333,46.91867,2,3,0.96399712562561,-1.80409824848175,-1.55155527591705,-0.0556401237845421,0.0410586930811405,1.65935754776001
background,-121.641905,46.9189,2,3,0.959209740161896,-1.69231808185577,-1.76854181289673,-0.655901253223419,1.28555023670197,-0.664517045021057
background,-121.7302466667,46.80203,6,9,4.11284112930298,0.00649745436385274,2.75385713577271,1.15661537647247,0.64867228269577,0.981157541275024
background,-121.726745,46.7971033333,6,2,3.13510847091675,0.180719375610352,2.93164539337158,-0.76876437664032,-0.410451263189316,-1.17278575897217
background,-121.7372613028,46.7898348612,2,2,2.41381359100342,0.135539561510086,3.11947584152222,1.63611400127411,-0.819576561450958,0.786124467849731
background,-121.7228616667,46.7679166667,6,9,0.585541784763336,0.0664923787117004,2.84292554855347,1.75445699691772,0.10351000726223,-0.65763396024704
background,-121.7470550537,46.7751464844,2,9,0.562374174594879,0.227958783507347,2.89052414894104,-0.815044760704041,-0.480429887771606,1.04323935508728
background,-121.7400883333,46.7866383333,2,2,1.99222993850708,0.146200701594353,2.88665461540222,0.273680090904236,-0.625680446624756,-1.33746349811554
background,-121.7323216667,46.7923383333,2,2,2.57028722763062,0.169199466705322,3.06224942207336,-0.0651656538248062,-0.539025247097015,-1.63960671424866
background,-121.8704083333,46.9512866667,2,4,-0.719012975692749,3.75531506538391,-0.900528013706207,1.17322015762329,-0.810737609863281,1.67452239990234
background,-121.8824768066,46.9568786621,6,3,0.480396121740341,3.75420641899109,-1.09040462970734,1.03029656410217,1.26139533519745,0.82963502407074
background,-121.7229472703,46.87346659,6,9,8.17142677307129,-0.882113754749298,-0.424046337604523,0.174689248204231,2.24096751213074,0.371020436286926
background,-121.8137055556,46.9653583333,6,6,-2.8376932144165,3.28156852722168,-0.763091027736664,-2.2702693939209,-0.973664045333862,0.410022109746933
background,-121.7356262207,46.8005981445,6,9,3.67578768730164,-0.00293913530185819,2.53713822364807,-1.82326519489288,0.719517409801483,1.26887202262878
background,-121.808595,46.7494033333,1,6,-4.57753753662109,-0.499333292245865,1.08414077758789,1.10447287559509,-0.747272551059723,-0.877708971500397
background,-121.7380833333,46.785625,2,2,2.04516530036926,0.1900355219841,2.89491534233093,-0.416305303573608,-0.334425836801529,1.35621201992035
background,-121.7168416667,46.79532,6,9,3.24962878227234,0.279987633228302,2.89816427230835,-2.05667948722839,-1.18189203739166,1.05477678775787
background,-121.7357333333,46.7905616667,2,2,2.76816177368164,0.135451748967171,2.59438252449036,-2.39230561256409,-0.404020458459854,0.88395756483078
background,-121.5552139282,46.7853088379,6,8,-5.10195541381836,-3.71564245223999,1.561110496521,2.11643505096436,-0.188893795013428,-0.0962232798337936
background,-121.8685533333,46.950725,6,4,-0.520287334918976,3.71426963806152,-1.19651234149933,-0.0820770114660263,1.43014085292816,1.30873012542725
background,-121.9134833333,46.79392,2,4,0.217933371663094,0.877241194248199,1.29834818840027,2.12317323684692,1.21231019496918,-0.218629106879234
background,-121.7195283333,46.7961533333,6,9,3.57584095001221,0.226790055632591,2.76592016220093,-1.26792669296265,0.798507392406464,0.773429930210114
background,-121.5653533333,46.7384916667,6,6,-5.8267560005188,-3.83962512016296,2.28842353820801,1.73589563369751,-0.859744429588318,-0.793314754962921
background,-121.7156966667,46.8765966667,6,9,7.83232498168945,-0.560990452766418,-0.102734081447124,0.806399345397949,4.01410055160522,-1.90562379360199
background,-121.5843583333,46.9195466667,2,3,-0.526348769664764,-2.05345320701599,-1.67289352416992,-1.13099646568298,-0.127867057919502,-1.4864456653595
background,-121.7121581274,46.7963821782,6,9,3.451828956604,0.328794181346893,3.25744438171387,0.87618613243103,-0.549314200878143,0.774315655231476
background,-121.8881916667,46.7387283333,7,8,-5.99829530715942,-0.0916173011064529,0.709191977977753,0.160907208919525,-0.592029809951782,1.03578186035156
background,-121.7799916667,46.79758,6,9,1.60391843318939,-0.208646312355995,2.81019926071167,0.500265002250671,-1.36020052433014,1.79592442512512
background,-121.7797783333,46.79575,6,9,0.88929146528244,-0.119763374328613,3.20367455482483,0.70576411485672,-5.09205722808838,0.207016155123711
background,-121.6594466667,46.86557,6,4,2.3808479309082,-1.32672119140625,0.954179525375366,0.3721022605896,-0.934320688247681,-1.39668595790863
background,-121.6873783333,46.908305,6,9,2.65988826751709,-0.813510835170746,-1.34021019935608,0.58026510477066,-0.130342751741409,-1.68874251842499
background,-121.666825,46.8990083333,4,2,-0.136605590581894,-1.5221494436264,-0.765194058418274,-1.21734225749969,0.141398414969444,-0.887425661087036
background,-121.9181138889,46.7415083333,3,1,-5.96215295791626,0.436034381389618,1.06052017211914,1.70688772201538,-1.05500841140747,-0.771986186504364
background,-121.9116972222,46.7385944444,7,8,-5.4568920135498,0.322637379169464,1.17105388641357,1.45970928668976,-0.936804533004761,1.00030744075775
background,-121.8125916667,46.752425,1,6,-4.70547962188721,-0.583353877067566,0.691019117832184,-2.2137815952301,-0.629130780696869,0.916906535625458
background,-121.8430033333,46.9350166667,6,4,1.4175271987915,3.48877739906311,-1.66677021980286,-1.55131769180298,1.08813965320587,1.05530989170074
background,-121.7463222222,46.7753416667,2,9,0.54737389087677,0.243569403886795,2.93053150177002,-0.179803147912025,-0.438160926103592,-1.01549339294434
background,-121.7339944444,46.7862805556,2,2,2.07059097290039,0.194038793444633,3.20742344856262,1.0484185218811,-0.659462213516235,1.47730982303619
background,-121.72155,46.802775,6,9,4.28674650192261,0.216389074921608,3.09994316101074,1.27577209472656,-0.340686112642288,0.350429028272629
background,-121.6828818333,46.9174515733,6,1,1.2048522233963,-1.11499989032745,-1.66424000263214,-1.7599104642868,-0.53154045343399,0.973093211650848
background,-121.678610915,46.91657284,2,1,1.06766760349274,-1.16130149364471,-1.20619404315948,2.56517958641052,-1.04399311542511,0.0660521388053894
background,-121.6893834187,46.9063794735,6,9,2.92494010925293,-0.734115183353424,-1.11320924758911,1.19214284420013,0.50934773683548,-1.62222373485565
background,-121.6691253059,46.9172045006,2,9,1.33975696563721,-1.27092564105988,-1.97612404823303,-2.01511645317078,-0.323840975761414,-0.556558191776276
background,-121.6961133333,46.7680466667,2,9,-2.28119015693665,-0.977789759635925,1.66028451919556,-1.29941141605377,-0.460003167390823,-1.38116931915283
background,-121.6600116667,46.9107583333,2,9,0.684712171554565,-1.48483753204346,-1.12739074230194,2.42537975311279,-1.31644427776337,0.160935312509537
background,-121.6689937808,46.9216064328,2,3,1.51798069477081,-1.29592180252075,-1.64481198787689,0.582534849643707,-0.734829366207123,-1.32870304584503
background,-121.6725995755,46.9236289761,6,3,1.65160775184631,-1.18612730503082,-1.98465025424957,-0.857189178466797,0.286206752061844,0.739936351776123
background,-121.6750206446,46.9326296128,6,3,1.90316200256348,-1.06672656536102,-2.13752174377441,-1.54656076431274,0.441418498754501,0.78433746099472
